GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Aggregated Reports/users-service-application,io.oigres.ecomm.service.users.usecases.users.dispensaries.list,GetAllDispensariesUseCaseImpl,11,0,0,0,4,0,2,0,2,0
Aggregated Reports/users-service-application,io.oigres.ecomm.service.users.constants,RegionServiceErrorMessages,3,0,0,0,1,0,1,0,1,0
Aggregated Reports/users-service-application,io.oigres.ecomm.service.users.constants,ProfileErrorMessages,3,0,0,0,1,0,1,0,1,0
Aggregated Reports/users-service-application,io.oigres.ecomm.service.users.usecases.users.admins.create,CreateNewAdminUserUseCaseImpl,5,102,1,5,1,29,2,6,1,4
Aggregated Reports/users-service-application,io.oigres.ecomm.service.users.usecases.users.utils,ImageUtils,29,0,6,0,10,0,6,0,3,0
Aggregated Reports/users-service-application,io.oigres.ecomm.service.users.usecases.users.list,GetAllUsersUseCaseImpl,22,0,0,0,6,0,2,0,2,0
Aggregated Reports/users-service-application,io.oigres.ecomm.service.users.usecases.users.dispensaries.create,CreateNewDispensaryUserUseCaseImpl,103,0,6,0,29,0,7,0,4,0
Aggregated Reports/users-service-application,io.oigres.ecomm.service.users.usecases.users.consumers.list,GetAllConsumersUseCaseImpl,11,0,0,0,4,0,2,0,2,0
Aggregated Reports/users-service-application,io.oigres.ecomm.service.users.usecases.users.profiles,ToggleEnabledProfileUseCaseImpl,36,0,2,0,11,0,3,0,2,0
Aggregated Reports/users-service-application,io.oigres.ecomm.service.users.usecases.users.admins.delete,DeleteAdminUserUseCaseImpl,5,63,3,3,0,18,4,3,1,3
Aggregated Reports/users-service-application,io.oigres.ecomm.service.users.usecases.users.admins.update,UpdateAdminUseCaseImpl,82,0,10,0,21,0,8,0,3,0
Aggregated Reports/users-service-application,io.oigres.ecomm.service.users.usecases.users.validate,ValidateUserUseCaseImpl,39,0,4,0,11,0,4,0,2,0
Aggregated Reports/users-service-application,io.oigres.ecomm.service.users.usecases.users.admins.list,GetAllAdminsUseCaseImpl,11,0,0,0,4,0,2,0,2,0
Aggregated Reports/users-service-application,io.oigres.ecomm.service.users.usecases.users.sendcode,SendCodeUseCaseImpl,97,0,6,0,21,0,7,0,4,0
Aggregated Reports/users-service-application,io.oigres.ecomm.service.users.usecases.users.consumers.update,UpdateConsumerUseCaseImpl,331,0,34,0,86,0,25,0,8,0
